gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K02971,228.728331695321,-0.252856243968798,0.808225310111684,-0.312853657025239,0.754391847658511,0.846265367687071
K02973,480.468586255371,0.337902765292218,0.597365139232067,0.565655313811254,0.571628118062966,0.714318010785434
K02974,361.72176594408,1.28752433771893,0.696305124932723,1.84908065676428,0.064446167026966,0.173626736167039
K02975,246.602782389119,3.09564592443176,0.816534068835284,3.79120240365161,0.000149919712097,0.004471957422488
K02976,220.50726231123,1.91397245857816,0.601134696289867,3.18393276979515,0.001452887522611,0.018224622859577
K02977,198.377383362047,1.6719845488854,0.707867827142822,2.36200104705148,0.018176590865793,0.080867568480965
K02978,625.445710580283,2.25394682573578,0.826496632824346,2.72710950803693,0.006389183109647,0.044189172165632
K02979,110.207461828075,1.97649170264881,1.00596546230641,1.96477093569122,0.049440755551466,0.147400533252093
K02980,105.803530753026,1.20378404449251,0.692467264799876,1.73839848565319,0.082140623354165,0.202115423616122
K02981,379.740493681579,0.994231045863276,0.766057093637776,1.29785502166943,0.194337158384471,0.360089803932861
K02982,109.527215302857,-2.26274239767227,0.767501827519169,-2.94819154370776,0.003196389471859,0.029288314924212
K02983,348.101681939902,0.906553735924555,0.817387853622462,1.10908638036023,0.267392919740317,0.437697196174298
K02984,277.437377750428,2.44972516509941,0.802525522063063,3.05251994827761,0.002269286473885,0.023839931076926
K02985,234.082806194912,2.70155710295463,0.877682188183063,3.07805848099444,0.002083540224996,0.022546881720491
K02986,59.4009881277315,-0.545611469327757,0.674319887949809,-0.809128544297611,0.418441211022113,0.583284758318233
K02987,488.203542967875,2.84141978682058,0.692312300115822,4.10424570868554,4.05636170143372E-05,0.002030649940448
K02988,157.231492170627,-0.209703629687558,0.987895378928695,-0.212273115312036,0.831893968364546,0.895964113653138
K02989,385.293521288658,2.12306287995936,0.708964627878333,2.99459634017693,0.002748082559885,0.026905971593973
K02990,51.3348079734866,-1.50423275970452,0.84637905556533,-1.77725659657278,0.075526031346562,0.192050955151128
K02991,332.310938260626,2.2264451700854,0.756247666419929,2.94406881362739,0.00323927967501,0.029485888627325
K02992,498.276208417707,0.214408021969639,0.632141371361646,0.339177329127818,0.734476146820897,0.836474614688012
K02993,275.425549912295,2.66611342014847,0.613783408116055,4.34373654434849,1.40079493466904E-05,0.001035887605789
K02994,50.7236556423839,-0.541990524905917,1.41313779225266,-0.383536926036024,NA,NA
K02995,231.084946452799,2.85197276210262,0.99133624394712,2.87689750023379,0.004016060234435,0.033459419348254
K02996,34.3755584063975,-0.478839650229705,0.808074996101822,-0.592568329102672,0.553470079698665,0.699522996449004
K02997,342.774781339154,1.77545349425849,0.757152918003892,2.34490741835767,0.019031804731461,0.082879046776871
K02998,201.634775048298,2.7298865043332,0.739207950839294,3.69298855786616,0.000221633998898,0.005571820662263
K02999,36.7536105673178,2.1004260105259,0.911120663299262,2.30532145206765,0.021148576972008,0.088023384612234
K03000,20.592858490971,2.43127471289683,0.91522915393906,2.65646554464841,0.007896451977093,0.050176461404112
K03002,17.8802051358381,2.4625449966063,1.40860207141265,1.74821906525857,0.080426101496099,0.199660658177249
K03004,4.03579012473403,0.772346293466669,1.43642130032763,0.537687858910548,0.590792562596504,0.729031620829133
K03005,18.7156932257375,0.853235927302942,1.22719694200284,0.69527220782544,0.486884727873063,0.642348103924732
K03006,34.8230867951097,-0.809520118840351,1.1457998231545,-0.706510947620557,NA,NA
K03007,11.9100217696019,1.2772725053421,1.29942540460737,0.982951773001577,0.325631174987803,0.497256942812939
K03008,13.9541726854884,0.39916488511834,0.950664096549721,0.419880046555922,0.674573084934869,0.794432621119621
K03009,8.23526269871165,0.965623448326256,1.24081976851461,0.778214107180293,0.436442801586249,0.598129069676544
K03010,19.780375918135,3.05155928143636,1.08844642776485,2.80359161791986,0.005053687170589,0.038688932235483
K03011,4.93236289244961,3.34764050098063,1.40849353122883,2.37675248537351,0.017465803571571,0.078863240126691
K03012,9.80260171297956,0.165463804410787,1.46202786366232,0.113174179865702,0.90989246561065,0.944234855036036
K03013,14.2133125812131,1.75699931581229,1.02172625032224,1.7196380295193,0.08549825887463,0.206986323103972
K03014,35.2584118406605,-0.659909470005224,1.07056459548247,-0.61641256659326,0.537622261512478,0.686577497676871
K03015,4.76144991753334,4.60888077558071,1.89744947813981,2.42898734784711,0.015141060700556,0.072671969261472
K03016,14.2469684742556,3.23586017544723,1.15937053681603,2.79104917081458,0.005253749032286,0.039560791008687
K03017,8.71619366234833,1.34467628812957,1.50704847405077,0.892258153127109,0.372254578559634,0.54008810704834
K03018,22.0497755736985,3.24128564824896,1.20363715417818,2.69290926837669,0.007083154186625,0.046924877620711
K03019,23.7390750185091,-0.118335585082532,1.13390381152825,-0.104361219954841,0.916882696579392,0.949540148265436
K03020,13.1022464801815,1.59846442216628,1.08737045468182,1.4700274550259,0.141554318320645,0.291670798343576
K03021,33.7693374113319,1.67256393306492,1.14222793324671,1.46429962390323,0.143112099898358,0.294143648380882
K03022,15.5496677373193,-0.315495478250522,1.77299494952786,-0.177944939061748,0.85876621773341,0.912330156023481
K03023,2.19524450805248,0.753237245837366,1.93622859483381,0.389022891123049,0.697259212902759,NA
K03025,8.0308847249437,0.375959943255263,1.51613473245775,0.247972647289604,0.804155570252986,0.879974774496933
K03027,13.0502430984234,-0.256534076130089,1.30031091797051,-0.197286720110357,0.843603170938819,0.903557852110657
K03028,29.4722833568659,0.431310131855189,1.32127956927662,0.326433664671985,0.744096270522954,0.842160771095563
K03029,0.323081363771003,0.843137403413099,3.32147853372551,0.253844001956382,0.799616077883406,NA
K03030,24.7755634774748,-1.01833100233442,1.19794313901184,-0.850066225325537,0.395288268002542,0.56203372657215
K03031,33.4861019235981,-1.90446932104432,1.18528386323625,-1.60676221124317,0.108106540731633,0.243018100348306
K03032,9.17035940708818,2.10657623046588,1.15023558725128,1.83143023378364,0.06703635207862,0.177648797644819
K03033,10.1771687813071,2.21081023296333,1.17704946605212,1.87826450521107,0.060344989690727,0.166381760015906
K03035,7.32957837691269,-1.35867545010969,1.27124211457862,-1.06877787836666,0.285169769638537,0.456922450266924
K03036,12.3351364510213,-0.794279871102687,1.39753730751259,-0.568342517107029,0.569802414285973,0.712655333270551
K03037,21.0337128726732,0.136777707242834,0.831286540593129,0.164537377382824,0.869308124790558,0.918108030530039
K03038,4.88140431953315,1.3865060147865,1.59695508804055,0.868218539876239,0.385274706633698,0.552572617361784
K03039,3.61300520597773,4.25041235710616,1.95398785330304,2.17525014289174,0.029611376457114,0.109137448312168
K03040,207.260054016993,-2.02903404714036,0.697713687827041,-2.90811844821274,0.003636105862276,0.0316209387449
K03043,121.777595678124,-1.18109503281839,0.775241470897659,-1.5235188997962,0.127628935929017,0.273551669450242
K03046,425.593373725223,0.08777147665814,0.843660743403217,0.104036459375934,0.917140415149103,0.949636217628307
K03060,0.946325542569877,-2.10153090280732,2.99552024748576,-0.701557902862186,0.482954912555161,NA
K03061,18.9503049929528,-0.199607554358419,1.08510000858081,-0.183953140521567,0.854050215950046,0.910805755328265
K03062,23.9370785611114,0.904389597694013,0.869109444714897,1.04059345252046,0.298064271258915,0.469096776828205
K03063,6.42384207045116,1.88891359168272,1.24014722026336,1.52313657670545,0.127724539578589,0.273654698308128
K03064,17.2336503366555,-1.28076910710959,1.47556257766662,-0.86798698102993,0.385401459782198,0.552616738223191
K03065,9.81326057224194,1.8767021463352,1.10153654959944,1.70371300618,0.088434717092091,0.212044425780578
K03066,16.0949899951251,-0.234421860029098,1.2414521226272,-0.188828756064315,0.850227033185544,0.908118187393169
K03070,230.280729747291,-0.877535739404974,0.633493175973276,-1.38523313697383,0.165981191280696,0.324907758654527
K03072,6.1042515859449,-4.05958612381192,1.67876617357442,-2.41819628469656,0.015597660471805,0.073746995290328
K03073,19.8120296266685,0.073765288780053,1.23391305797712,0.059781593446287,0.952329585655694,0.971052324587289
K03074,0.38584221013624,-2.44162536548368,3.34757024789224,-0.729372405857957,0.465773892410925,NA
K03076,233.972499954429,1.12434062422587,0.763849214381727,1.47194053886137,0.141036935193815,0.29102137487842
K03083,7.60411498406229,0.091411839473627,1.43754590103934,0.063588814386752,0.949297638543125,0.969334250637242
K03086,105.722295248128,-0.173623859166133,0.758203261362328,-0.22899381737579,0.818873721484094,0.888141675694034
K03087,10.1717178918103,0.064227876193468,1.19846690224827,0.053591697920885,0.957260471107353,0.973461105589426
K03088,32.9968601449572,2.2484787255058,0.991420939194393,2.26793548190829,0.0233331393343,0.093952347982776
K03089,15.2742330011618,-1.53558844228794,1.13502483407918,-1.35291175680198,0.176083823005376,0.336664507383305
K03092,0.323628214699331,-2.87623905415684,3.40084131318625,-0.845743387968343,0.397695913096267,NA
K03094,113.25311475668,-0.088250817736279,0.626272802913047,-0.140914338489216,0.887937614700788,0.931881124945062
K03097,44.2845958372664,1.06526669339377,0.852139391591087,1.25010849622236,0.211259916549654,0.379180016451162
K03098,153.191528145116,-0.243230642488275,0.768820293387353,-0.316368655432627,0.751722705409169,0.845185465576857
K03100,14.5543263926665,1.26770945636461,1.18206103659683,1.0724568504638,0.283514884918132,0.455225515248689
K03105,4.63696699081192,1.17221303242917,1.63589399263531,0.716558064096084,0.473646828054717,0.631938394655266
K03106,26.1303581684042,0.136895765909988,1.04844447491324,0.130570353686414,0.896115196237879,0.936455833135137
K03107,6.51337621410324,3.47208365487687,1.60788374866474,2.15941212028559,0.030818208423264,0.111333729474768
K03108,6.82456077450435,5.21341803437092,1.60418498273326,3.24988582394539,0.001154513508161,0.015862850277996
K03110,22.7574105060182,1.01373171965,0.880330034374144,1.15153599226079,0.249511796902629,0.421737937395313
K03111,282.208528161871,-6.10847773581926,1.63407842195026,-3.73817905785013,NA,NA
K03113,108.274148021163,-2.03114841131341,0.93230862076364,-2.17862236396541,0.029359733418006,0.10882464548237
K03114,4.07876290332285,3.41603345783347,1.99309904720415,1.71393060602049,0.086541471264884,0.208959234084109
K03115,20.6087547745862,-0.948366509139157,1.23538690040549,-0.767667609902513,0.442684683898354,0.603229317801208
K03116,26.9001939140981,0.472456023055285,0.860932869530471,0.548772197898484,0.583161792143752,0.722302589795951
K03117,74.425086480992,-3.37333851869827,0.803365483556542,-4.19900853066816,2.68086221939377E-05,0.001543372379705
K03118,20.2814473763338,-0.060099929541968,0.995361529308435,-0.060380000404199,0.951852986956398,0.970738289797694
K03119,5.36941457119898,-7.02449426453687,2.15669604807989,-3.25706270514604,0.001125715621122,0.015675479546675
K03120,8.05877740528284,-0.28605009914674,1.58662661015794,-0.180288227435102,0.8569262973858,0.912060134454696
K03125,5.77219453744613,3.67562109286813,1.52680243894276,2.40739797050189,0.016066650914915,0.075116551551271
K03130,4.45291626720236,-0.524933219184804,1.43918800536485,-0.364742630725114,0.715303532941678,0.821839828850242
K03131,1.48900932257678,2.1966527678004,2.01472434965218,1.09029940903808,0.275581275444882,NA
K03139,2.46745071817151,1.85028455510688,1.89549103224387,0.976150519117216,0.328989879492014,NA
K03141,10.5774674855823,1.60806289128863,1.4020509726684,1.14693611190765,0.251408026460621,0.424071493798357
K03142,2.28771685344918,3.64908214002201,1.97443420256187,1.84816598866006,0.06457833397864,NA
K03143,11.3405859991724,2.58332765078844,1.70977442065186,1.51091724123673,0.130809537531801,0.277476237129911
K03144,13.4312782564388,2.52563846065685,1.16217089695458,2.17320745793512,0.029764706728863,0.109199873641965
K03145,3.66969574331235,2.67950250010721,1.62715274679905,1.646743064152,0.099610868594229,0.229659499598308
K03147,21.0206697199056,1.95557145294477,1.30814298977013,1.49492178472662,0.134934856113984,0.283614445654693
K03149,1.99908755891458,-1.20034081128019,1.72460716116472,-0.696008249478411,0.486423663494672,NA
K03152,9.45837322849632,-0.068293468485956,1.38123838036207,-0.049443651043098,0.960565742178823,0.974812250170455
K03163,16.8764749303878,-0.650033539846058,0.898383641440808,-0.723558967306605,0.4693365401471,0.628073096612473
K03164,10.3671224060677,-0.596194432765128,1.27249449967896,-0.468524172729662,0.639409788708345,0.76705191781495
K03165,3.42162284852236,3.46005095494491,1.80620084618177,1.91565127558173,0.055409498231162,0.157994246800379
K03168,9.86196556020746,-2.99852681831235,1.04321785809141,-2.87430549147062,0.004049170955828,0.033589448404472
K03177,12.2334186016909,0.62608801880828,1.12483424710576,0.556604691241601,0.577797547850109,0.719305630073267
K03178,62.8831241402368,-1.68815328456605,0.816434996458662,-2.06771303519389,0.038667015433278,0.126529518108027
K03183,8.86291387669069,0.687768016456465,1.32231527638216,0.5201240798928,0.602977096056815,0.737809070315313
K03189,3.39560868667199,0.848729703727217,1.44283258899205,0.588238517900494,0.556372206871726,0.701471806882381
K03207,3.66134643560197,4.26885247307171,1.90526181379774,2.24055950849224,0.025054622037863,0.098322739653699
K03210,1.69469330031666,-1.40133706544714,2.06830055598937,-0.677530671927328,0.498069316267095,NA
K03215,0.726260041290033,-3.81916100143997,3.34458775965149,-1.14189289559498,0.253498542058636,NA
K03217,42.2398701544967,0.985395689785673,0.876073819296525,1.12478614025577,0.260679668946034,0.432363253852583
K03231,2561.71856121019,1.13917605724159,0.82295615162301,1.38424879016329,0.166282288500203,0.325275954772568
K03232,66.6292552952305,-1.25129519658251,0.749793511380493,-1.66885306099631,0.095146503979357,0.222834305041077
K03233,35.4370892312075,-1.03472026917801,0.921912665862563,-1.12236257022231,0.261708312214884,0.433444980846112
K03234,259.705414136066,1.37254090481913,0.762083781330609,1.80103676058118,0.071697086086592,0.185648075953515
K03235,203.614347818866,1.03727877324203,0.784001023033228,1.32305793330332,0.185816112672297,0.349360993028875
K03236,53.2037268458037,2.174035660929,0.991467773443904,2.19274465510603,0.028325781458319,0.106374118627229
K03237,20.3963591045772,3.27320679146306,1.21881865302575,2.68555685732019,0.007240905373382,0.047171587788368
K03238,31.809057898106,2.29209707330023,0.847612666265957,2.70417982708748,0.006847322174298,0.046195655209427
K03239,5.22697691173636,0.268046518414588,1.34206520187913,0.199726897053343,0.841694176776433,0.902285612157916
K03240,3.11146343228846,2.3865348106721,2.11249013259805,1.12972589734042,0.258591741307659,0.430244559509785
K03241,2.99593637208002,3.8110132965472,1.94438655963266,1.96000804349686,0.049994850164747,0.148496966458201
K03242,79.7026119107526,-0.202021108865065,0.920007305603224,-0.219586418101979,0.826193270039834,0.892214341703118
K03243,9.91503270159014,2.01534542091397,1.03948244183525,1.93879698184781,0.05252606378948,0.152733765081889
K03245,5.749248993515,4.19960508956859,1.59960124297758,2.62540749327703,0.00865453223368,0.052391831356405
K03246,23.6736422095987,0.533797348031741,0.758637743506016,0.703626141199905,0.481665627321028,0.638634043410216
K03247,16.081297507231,2.56776057476312,1.090310181843,2.35507346214332,0.018519044171177,0.081759307740386
K03248,39.2946609972227,0.286792724413207,0.996364686968365,0.28783910967964,0.773469898467733,0.859432156206134
K03249,61.414562226259,-0.406125835980262,1.07626000586084,-0.377349184926208,0.705914124826569,0.81474491111198
K03250,22.9204269350475,1.2448854017488,1.06319840480747,1.17088719858851,0.241644121386512,0.413293287825951
K03251,27.605250130287,1.13239863831939,0.884282799937476,1.28058426376659,0.200339730173326,0.366163962509976
K03252,24.1772649103759,2.06383129410964,1.11016979973866,1.85902309231928,0.063023865253446,0.171387998235279
K03253,17.0952147645743,0.961407970226589,1.10300816031629,0.871623624208641,0.383413738430074,0.550864210666817
K03254,22.6189366878257,1.44470865507293,1.15845219489952,1.24710252303354,0.212359907959511,0.380384564443965
K03255,17.018561322179,1.37038796276625,1.30724415037107,1.04830299862291,0.294499028527098,0.466546754879059
K03256,17.4950844941239,-3.1588256701564,1.40626457750969,-2.2462527469406,NA,NA
K03257,180.574152113376,0.92338655304739,0.797794062885576,1.1574246989349,0.247098887868557,0.419012753301704
K03259,71.6238432378373,1.50463538911887,0.700751648711034,2.14717352700705,0.031779469431201,0.112771383982879
K03260,139.321550960582,-0.417614891817488,0.596819709565109,-0.699733747268158,0.484093596865808,0.640231297302196
K03262,88.5241169837168,0.01510121999375,0.957586751985706,0.015770080321637,0.987417817912778,0.993747970771016
K03263,400.474416832836,1.08679836714594,0.783396754504342,1.38728985140302,0.165353396459082,0.324540566313358
K03264,95.6363209487266,0.348370849674938,0.715366003900858,0.486982674288809,0.62627060908138,0.755698993184134
K03265,46.3899421939365,3.04366210206338,1.04952778301672,2.90003004333513,0.003731268948496,0.032061067666406
K03267,16.6883462006617,0.750820583264046,1.25925016497589,0.596244180979258,0.551012114643625,0.697795148262945
K03273,2.72773453836293,-1.66397792199761,1.75919641032186,-0.945873872999304,0.344212920959369,0.51178558521774
K03274,2.50298676626215,-5.96057094995941,2.39349829212174,-2.49031761149727,0.012762898366057,0.065838714958235
K03283,248.995714787379,-1.27303338994975,0.691870348383037,-1.83998836331828,0.065769945760047,0.175524576405433
K03294,7.76448844138744,2.99634074286629,1.3716880175327,2.18441854457248,0.028931506761489,0.107596049370731
K03301,86.3685801404429,-0.402514928206802,0.899699069121724,-0.447388401323714,0.654594648872686,0.779743718924074
K03305,3.88436330590192,1.32617356326904,1.80687870230996,0.733958268241045,0.462974172631473,0.622162070924227
K03306,0.686782552074543,-2.01242587421215,3.30637727974737,-0.608649801261008,0.54275658701035,NA
K03310,1.05040439326958,-2.13734485266405,2.68850226550954,-0.794994625849412,0.426616628290967,NA
K03320,469.854668157995,-1.16234834874508,0.727654602771294,-1.59739022376585,0.110178750299311,0.24613855858484
K03321,47.4956370225442,2.03739374627571,0.886035039725342,2.29945053516989,0.021479369142234,0.088961674929381
K03327,27.3408873099679,-0.622542732568824,0.842478115921863,-0.738942318860853,0.459942023676683,0.6193885918846
K03338,0.275896207373544,-3.49631766499728,3.40478321647639,-1.02688407534375,0.30447505372306,NA
K03341,7.67353195995499,3.79089734295506,1.92361336882851,1.97071688333282,NA,NA
K03347,14.7714669428846,-1.99117693460511,0.94079226833974,-2.11648947553431,0.034303199371374,0.11779015336163
K03348,0.56601079287822,1.63930715975439,3.30817867033861,0.495531627252344,0.620224902537012,NA
K03349,4.59031417949067,4.33416798557617,1.63645322514476,2.64851321075356,0.00808466893673,0.050576707381621
K03350,6.69508876795478,0.18333180798193,1.40283127444304,0.130686998017433,0.896022918204612,0.936455833135137
K03354,6.69042930206348,-1.04483667050374,1.62953753055706,-0.641186011927296,0.521401836681628,0.670923194853852
K03355,5.55982411759513,2.01024835535828,1.52320541365451,1.31974869399607,0.18691893646591,0.350518670108874
K03357,2.04869040412221,3.48050503216979,2.37065578014122,1.46816128318825,0.142060418255091,NA
K03358,3.73299315989395,0.716468842512773,1.49937600639382,0.477844676357044,0.632760760214466,0.761933423249254
K03361,0.640510171779017,-1.89239964548006,2.98358361341762,-0.63427069279026,0.525904179352877,NA
K03363,3.94979043352318,-4.16533368460925,1.91454089776771,-2.17563055950693,0.029582896365111,0.109137448312168
K03364,13.0102567646537,-0.800341126098435,1.03380363539847,-0.774171321026506,0.438829485474989,0.600394194284502
K03366,1.71062255034635,1.84557866908666,2.34283229645256,0.787755347184336,0.430839824412569,NA
K03372,3.18747063213492,4.12665014057697,2.51591600579266,1.64021777001924,0.100959895813716,0.232026395289247
K03377,15.9246684252668,1.44201243277416,1.12459818237949,1.28224681078807,0.199756079940255,0.365542197144325
K03386,4.37016668336473,2.68090908144604,1.67537961983417,1.60018007244913,0.109558641580824,0.245566288308643
K03387,7.18774184863301,4.69828881028766,1.78251110505974,2.63576972785827,0.008394667796442,0.051358238580359
K03403,50.4746183467223,1.38260827715459,0.983176195082656,1.40626703948864,0.159644843695928,0.316486007285626
K03404,39.9448643991295,1.68771974365788,0.953308003021626,1.77038243496168,0.076663453832036,0.193915423423124
K03405,9.862407934659,1.61333376830498,1.23664753686917,1.30460274266139,0.192028153888284,0.357075607860093
K03407,2.11667283625107,3.52836358464741,2.8735688524388,1.22786812003926,0.219496478724125,NA
K03408,0.063835440500917,-1.18340008223339,3.38309035053768,-0.34979854500348,0.726489891063508,NA
K03417,0.099170790365574,-2.70161681957135,3.40301035356904,-0.793890273280515,0.427259312676849,NA
K03424,10.4150903607145,2.4803125154907,1.39916018309526,1.77271519405569,0.076275912100364,0.19324456433338
K03426,7.63720799179085,2.85501325181303,1.31970602556284,2.16337062687533,0.03051268488652,0.110618089982174
K03428,12.8927823371456,2.75955794418474,1.30486287104995,2.11482601383567,0.03444477885377,0.117894525482255
K03431,1.37456697327043,-5.41387656214231,3.34832983800937,-1.61688866511458,0.105902315565963,NA
K03438,9.76943440915961,1.16115324330386,1.14368655346471,1.01527226999936,0.309976058993732,0.480876359910245
K03439,7.26951767510062,2.83231963839696,1.51884396433034,1.86478644608219,0.062211343886826,0.170053882959892
K03453,38.1188954438042,3.80592554823151,0.997437217176876,3.81570436984868,0.000135795008696,0.004233915219705
K03455,21.0290310749246,2.30622638612017,0.884944330789692,2.60606945078927,0.00915878887347,0.054246036568486
K03456,25.2693980990056,2.4063899543295,0.946914408686828,2.54129616389158,0.011044232330516,0.060843679929935
K03458,49.0242330762923,-5.97525667214043,1.26405329756013,-4.72706070517267,2.27793180298293E-06,0.000298046667949
K03462,14.6782511981728,-2.0173951343229,1.64343181898517,-1.22755024639152,0.219615848698675,0.38830726073657
K03465,0.675452639774873,-2.68474129935252,3.32244674638247,-0.808061499338013,0.419055179791797,NA
K03466,7.04169157182422,-2.57193942741757,1.34133787487224,-1.91744337918031,0.055181627709637,0.157579677938682
K03469,9.32184271947257,0.512024308391118,1.21099941925329,0.422811357504067,0.672432900525074,0.79262821628232
K03470,3.3026999880362,2.08181984809401,1.79173518990766,1.16190152418746,0.245275467947415,0.417396059406819
K03474,0.477378233899565,-4.61122769531843,3.3722211153237,-1.3674155808955,0.171495081337232,NA
K03495,35.6743791453721,-1.29271925342215,1.01273317384348,-1.27646579257998,0.201790911590753,0.368095778842828
K03496,7.39247925244763,-3.49600625930623,1.48150174116375,-2.35977195447645,0.018286172186026,0.0809796102115
K03497,0.658671593818263,-4.98470725063104,3.36045802609515,-1.48334161948253,0.13798366985889,NA
K03498,1.48958830034956,-3.98864689476533,2.20869822963684,-1.80588132921226,0.070936878091738,NA
K03499,3.33323594574973,-2.04278340361648,1.38822289417904,-1.47150966331277,0.141153336128808,0.291067907519522
K03500,6.37771635482806,0.682648769130791,1.45843870677599,0.468068192347862,0.63973582469687,0.767255934953677
K03501,5.16523687940061,1.86042262269682,1.87875158874197,0.990244071565939,0.322054835963367,0.493497389044745
K03506,0.365845690361147,-0.296454827406411,3.33098429056953,-0.088999167076745,0.929082572070898,NA
K03512,3.95130916926396,4.42843094632703,1.74921910736341,2.53166165844254,0.011352347389232,0.061767188507595
K03514,4.94600051668199,2.67322098162917,1.61851457412701,1.65165085589115,0.098605746360279,0.227981237669127
K03515,1.66494588787468,2.99273640834061,2.27954487268443,1.31286575851271,0.18922818685894,NA
K03517,11.1279391482431,0.256300252236654,1.11721816019159,0.229409314464332,0.818550797300879,0.888109875478616
K03520,2.35050390258645,-2.4867390516336,1.72482606057159,-1.44173323239882,0.149377644756317,NA
K03521,38.7641818715378,-2.77102928902004,1.21747490423269,-2.27604633112867,0.022843236746848,0.092604417258359
K03522,26.8053034772053,-2.55148883185375,0.947701258949677,-2.6922923313213,0.00709627141113,0.046928803399944
K03524,2.62873315080234,-0.680251778307696,2.02862685689911,-0.335326221278321,0.737379015883231,0.837907700429419
K03526,29.9500259024505,2.79753161459879,1.06538926008551,2.6258305010267,0.008643784857679,0.052391831356405
K03527,5.64942938116952,1.77597534189539,1.79983882820734,0.986741320423831,0.323769467878726,0.495070604668745
K03529,2.71447459681638,-2.34151546436385,1.92096018641822,-1.21892972114627,0.222870867889135,0.392255452900566
K03530,30.4508690113705,-0.554622260648676,0.908653879646016,-0.610377915147119,0.541611494336028,0.690446716760964
K03531,56.9501002632037,-0.213031720791488,0.917623011778563,-0.232156035819747,0.816416823247389,0.887105781137613
K03534,0.941380720843799,-4.94351734947499,3.36180895417511,-1.4704932424359,0.141428214538008,NA
K03544,328.086916381464,0.38633258160513,1.06608826483535,0.362383298220432,0.717065618658063,0.823488283785052
K03545,37.0662107503139,1.87509531478864,1.08114004809206,1.73436856593898,0.082852708769274,0.203230952017347
K03551,1.47185776833785,-2.37042726785857,2.38763605753597,-0.992792540712776,0.320811065812076,NA
K03553,23.4069417508854,-1.54019963485205,1.12041943852242,-1.37466343576047,0.169235812018658,0.328226355091453
K03555,5.73989109737873,-7.66595010833566,2.38627034691995,-3.21252372692406,0.001315742799457,0.017176261443253
K03561,31.7218512953667,-1.94944471999359,1.16409410846407,-1.67464529355426,0.094003846917701,0.220799733457855
K03564,7.47010986283801,0.680036557860919,1.04664782086501,0.649728155263247,0.51586783379655,0.66648364433724
K03567,14.1203411655079,2.2870909671323,1.119246807081,2.04341969319265,0.04101090964219,0.13123947015569
K03569,2.94663973727502,-2.29657748930623,1.75944199204386,-1.30528741481179,0.191794997845027,0.356779189721742
K03574,9.31581891378994,2.15941976215099,1.48532921570153,1.45383241595438,0.145992773894609,0.297831466800589
K03575,2.58667374320684,1.11605685024514,1.53124011759864,0.728858157135665,0.466088432374816,0.625179661039566
K03579,1.48633515652675,2.87731542506944,2.31480698186938,1.24300446974883,0.213866186370638,NA
K03587,3.08101089998922,-3.08494441773601,2.43260328948212,-1.26816584976039,0.204738729705774,0.371355030534386
K03589,2.74198711191727,-4.30173624684967,2.25143292154403,-1.91066596108026,0.056047521798864,0.159262380550868
K03593,0.354769968591986,-2.6045583691929,3.35938339128267,-0.77530846165148,0.438157410541135,NA
K03594,29.3912612580984,7.31910180136684,1.57458557109794,4.64827186004461,3.34727564164564E-06,0.000385405317379
K03595,8.71670919959545,1.49357111078057,1.10454080017014,1.35220999581954,0.176308146922859,0.336872447472963
K03596,27.1484374821517,0.118808007242002,0.936001957389683,0.126931366226341,0.898994720763981,0.938272771471762
K03600,0.107018325264622,-0.709413006533488,3.36953825632125,-0.21053715748816,0.833248454006857,NA
K03601,0.885133124566005,-2.74733247234297,3.07879753502328,-0.892339441320944,0.372211019798193,NA
K03609,1.54340216965369,3.0155863176051,2.28813138325794,1.3179253340389,0.187528644020426,NA
K03610,0.164083274658538,-0.135215871608714,3.35116541313496,-0.040348909987771,0.96781496097158,NA
K03621,0.637140874193284,0.155803839654713,3.31617424062744,0.046983007631479,0.962526770517571,NA
K03625,1.24507700174499,1.10094947437692,2.51889619243501,0.437076159662075,0.662056116206265,NA
K03626,161.048689404808,3.32396832469814,0.732609174954398,4.53716447777909,5.70156387233133E-06,0.000538096773984
K03627,34.0356104144125,0.156222780479591,1.02703319674509,0.152110740893963,0.87909959278105,0.925183812992553
K03628,11.4779234897752,-3.76063340836886,1.21388461048086,-3.0980155575736,0.001948212009254,0.021736156079994
K03631,1.01075733737917,1.2268509424794,2.52377401529596,0.486117590181913,0.626883796018261,NA
K03635,28.5187303253774,0.636936286993255,1.25241298875011,0.508567295863729,0.61105555748951,0.744564193374047
K03637,8.53222888294664,-0.23591988590114,1.41920945404992,-0.166233310543351,0.867973346102573,0.917203111878215
K03639,27.8805299540709,0.84750835847048,1.42091320388735,0.5964532922573,0.550872447886427,0.697795148262945
K03640,0.457052335020202,-2.13373205577931,3.37490554625602,-0.632234599319791,0.527233591823909,NA
K03644,31.1726563982876,0.676826452905,0.867105431976339,0.780558428013017,0.435062250417907,0.597484106788141
K03648,13.416024190868,0.8146831808268,1.15529477147269,0.705173433606296,0.4807023118841,0.63809158623859
K03650,20.0377777678215,-1.10771434010939,0.914872024892609,-1.21078610993643,0.225977389987423,0.395836821425505
K03654,4.39993725350537,-2.9173259116193,1.90518045401811,-1.53125962712169,0.125705239330075,0.270738893686211
K03657,3.10292691231115,-1.79092145052441,1.88964406885805,-0.947755971634752,0.343253699368993,0.510743579155779
K03660,2.9035943409803,1.56110841618492,1.90451246025819,0.819689263662407,0.412393272047193,0.577230261895379
